@relation data_159

@attribute idno numeric
@attribute y numeric
@attribute w numeric
@attribute x1 {0,1}
@attribute x2 {0,1}
@attribute x3 {0,1}
@attribute z1 {0,1}
@attribute z2 {0,1}
@attribute z3 {0,1}
@attribute z4 {0,1}
@attribute z5 {0,1}
@attribute z6 numeric
@attribute z7 {0,1}
@attribute z8 numeric
@attribute binaryClass {P,N}

@data
13789,0,0.751,0,0,0,0,1,0,0,0,7,1,-2.5,P
13790,0,1.502,0,1,0,0,1,0,0,0,10,1,-2.4,P
13795,2,0.81,0,0,0,0,0,0,0,0,6,0,-1,P
13800,1,0.791,0,1,0,1,0,0,0,0,8,0,-2.2,N
13801,2,1.146,0,0,1,1,0,0,0,0,10,0,-2.7,N
13802,2,0.395,0,0,0,1,0,0,0,0,10,0,-2.1,N
13804,2,0.376,0,1,0,0,1,0,0,0,6,1,-1.6,P
13807,2,0.791,0,1,0,0,0,0,0,0,12,0,-2.5,N
13815,1,1.681,0,0,1,0,0,0,0,0,10,0,0.1,P
13818,2,1.999,0,0,1,0,1,0,0,0,10,1,-2.6,N
13820,1,0.791,0,0,0,0,0,0,1,0,10,0,-2.4,N
13822,1,0.764,0,0,0,0,0,0,1,0,6,0,-2.6,P
13823,2,0.899,0,1,0,0,0,0,0,0,4,0,1.9,P
13825,1,0.395,0,0,1,0,1,0,0,0,4,0,-2.1,P
13826,2,0.81,0,1,0,0,0,0,0,0,8,0,-1,P
13830,2,1.528,0,0,0,1,0,0,0,0,10,0,-3,P
13832,2,1.189,0,0,0,1,0,0,0,0,8,1,-0.4,N
13833,2,0.81,0,0,0,1,0,0,0,0,12,0,-1,P
13834,2,0.376,0,1,0,1,1,0,0,0,4,1,-2.1,P
13835,1,0.899,0,0,1,0,0,0,0,0,1,0,2.7,P
13840,2,0.456,0,1,0,1,0,1,0,0,8,1,-1.1,N
13841,1,0.405,0,0,1,1,0,0,1,0,10,0,-0.9,P
13848,1,0.764,0,0,0,1,0,0,0,0,9,0,-2.6,N
13852,2,0.405,0,1,0,1,0,0,0,0,8,0,-1,P
13855,2,0.764,0,0,1,1,0,1,0,0,10,0,-2.7,N
13856,1,0.791,0,0,0,1,1,0,0,0,6,0,-2.4,N
13857,2,0.376,0,0,0,1,0,1,0,0,3,1,-2.4,P
13861,2,1.186,0,0,0,1,1,0,0,0,9,0,-2.2,P
13862,2,0.405,0,0,0,1,1,0,0,0,7,0,-1.3,N
13873,1,0.405,0,1,0,0,1,0,0,0,8,0,-0.9,N
13875,2,0.899,0,0,0,0,0,0,0,0,0,0,1.8,N
13877,2,0.913,0,1,0,0,0,0,1,0,2,1,-0.7,N
13886,2,0.913,0,0,0,0,0,0,1,0,12,1,-0.7,N
13890,1,1.2,0,1,0,0,0,0,1,0,10,1,1.2,P
13898,0,0.595,0,0,1,0,0,0,0,0,2,1,-0.1,P
13902,2,0.376,0,0,0,0,1,0,0,0,3,1,-1.7,N
13904,2,0.456,0,1,0,0,0,0,1,0,8,1,-1.5,N
13905,1,0.913,0,0,0,0,0,0,0,0,8,1,-1,N
13910,0,1.127,0,1,0,0,1,0,0,0,8,1,-1.9,P
13911,2,1.185,0,0,1,0,0,0,0,0,9,0,0.7,N
13912,2,2.4,0,0,0,0,0,1,0,0,6,1,1,P
13914,2,0.791,0,1,0,0,0,0,1,1,3,0,-2,P
13915,2,0.791,0,1,0,0,0,0,0,0,8,0,-2.1,N
13919,2,0.5,0,0,1,0,1,0,0,0,7,1,-2.8,P
13920,2,0.81,0,1,0,0,0,0,0,0,7,0,-0.9,P
13921,2,0.595,0,1,0,0,1,0,0,0,2,1,0,N
13923,2,1.121,0,0,0,0,0,0,0,0,7,0,0.3,N
13927,2,0.592,0,1,0,0,0,0,0,0,8,0,1.2,P
13929,1,1.121,0,0,0,1,0,0,0,0,8,0,0.3,N
13933,1,0.6,0,0,1,1,0,0,0,0,7,1,0.9,P
13949,2,1.146,0,0,0,0,1,0,0,0,11,0,-2.8,N
13950,2,0.56,0,1,0,0,0,0,0,0,10,0,-0.2,N
13951,2,0.81,0,1,0,0,1,0,0,0,6,0,-1,N
13958,1,0.81,0,0,0,0,0,0,1,0,11,0,-1,N
13959,2,1.189,0,1,0,0,0,0,1,0,4,1,0.4,N
13961,2,0.376,0,0,0,1,0,0,0,0,10,1,-2.4,N
13962,2,1.528,0,0,0,0,1,0,0,0,10,0,-2.7,P
13966,2,0.405,0,0,0,1,0,0,0,0,7,0,-0.9,N
13969,1,0.791,0,0,1,1,1,0,0,0,11,0,-2,N
13970,2,0.81,0,0,0,1,0,0,1,0,8,0,-0.6,N
13972,1,1.777,0,0,1,1,0,1,0,0,3,0,0.9,N
13976,2,0.81,0,0,1,1,0,0,0,0,9,0,-1.4,N
13978,1,1.214,0,0,0,0,0,0,0,0,10,0,-1,P
13980,2,0.405,0,0,0,1,0,0,1,0,10,0,-1.1,N
13982,1,0.899,0,0,1,0,0,0,0,0,9,0,2,P
13983,0,1.146,0,1,0,0,1,0,0,0,1,0,-2.7,P
13984,2,1.369,0,1,0,0,0,0,0,0,8,1,-1.1,N
13990,2,1.777,0,0,1,0,0,0,0,0,7,0,1.4,N
13995,2,1.502,0,1,0,0,0,1,0,0,8,1,-1.9,P
14005,2,0.764,0,0,0,1,0,0,0,0,10,0,-3.1,P
14006,1,0.405,0,0,0,1,0,0,0,0,6,0,-1.2,N
14008,2,0.395,0,0,1,1,0,0,1,1,8,0,-1.9,N
14012,2,0.899,0,0,0,1,0,0,0,0,8,0,1.5,N
14013,2,0.791,0,0,0,0,0,0,0,0,5,0,-1.9,N
14014,2,2.696,0,0,1,0,1,0,0,0,6,0,1.7,P
14016,0,0.751,0,1,0,0,0,0,1,0,12,1,-2.5,P
14019,2,1.798,0,0,1,0,0,0,0,0,6,0,1.6,P
14020,2,0.791,0,0,0,0,0,0,1,1,11,0,-2.1,N
14021,2,0.751,0,1,0,0,0,0,0,0,7,1,-2.4,N
14022,1,1.499,0,0,0,1,0,0,0,0,4,1,-3.1,P
14024,2,0.376,0,1,0,0,0,0,1,0,5,1,-1.6,P
14025,1,1.8,0,0,0,0,0,0,0,0,7,1,0.5,N
14026,2,0.405,0,1,0,0,1,0,0,0,11,0,-0.7,P
14037,2,0.456,0,0,1,0,0,0,0,0,7,1,-1.2,N
14043,2,0.376,0,0,0,0,1,0,0,0,3,1,-1.6,P
14044,2,0.405,0,0,0,0,1,0,0,0,8,0,-0.9,P
14046,1,0.791,0,0,0,1,0,0,0,0,10,0,-1.8,P
14047,2,0.751,0,0,0,1,0,0,0,0,9,1,-1.9,N
14048,2,1.189,0,1,0,0,1,0,0,0,3,1,-0.2,P
14049,2,1,0,1,0,0,1,0,0,0,6,1,-3,P
14051,2,1.185,0,1,0,0,0,0,0,0,8,0,0.5,P
14052,2,1.121,0,1,0,0,0,0,0,0,8,0,-0.4,N
14053,2,1.798,0,0,1,0,0,0,0,0,9,0,1.9,P
14059,2,0.791,0,1,0,0,0,0,0,0,12,0,-2,N
14062,2,1.528,0,1,0,0,1,0,0,0,9,0,-2.7,P
14067,1,0.899,0,0,1,0,0,0,1,0,8,0,1.8,P
14068,1,2.378,0,1,0,0,0,0,0,0,9,1,-0.1,P
14073,1,2.4,0,0,0,0,0,0,1,0,6,1,0.7,P
14075,2,0.791,0,0,1,1,0,0,0,0,9,0,-1.9,N
14076,1,1.784,0,1,0,0,0,0,0,0,8,1,-0.5,P
14077,2,1.2,0,1,0,0,0,0,0,0,6,1,1.3,N
14080,2,0.764,0,0,0,0,0,0,0,0,10,0,-2.7,P
14091,2,1.127,0,0,0,1,0,0,0,0,10,1,-2.1,N
14092,2,0.913,0,0,0,1,1,0,0,0,9,1,-1.2,N
14097,1,0.791,0,0,0,1,0,0,0,0,11,0,-2.4,N
14101,1,1.121,0,0,0,1,0,0,1,0,10,0,-0.5,N
14116,2,2.801,0,0,1,0,0,0,0,0,10,0,0.3,P
14117,1,1.317,0,0,1,0,0,0,0,0,6,1,3.4,N
14128,2,0.376,0,1,0,0,0,0,1,1,9,1,-2.1,N
14131,2,0.791,0,0,1,0,0,0,0,0,11,0,-1.7,N
14134,2,1.784,0,0,1,0,1,0,0,0,9,1,-0.2,P
14135,2,0.5,0,1,0,0,1,0,0,0,10,1,-2.8,P
14136,2,0.751,0,0,1,0,1,0,0,0,5,1,-1.9,P
14142,1,1.189,0,1,0,0,0,0,0,0,10,1,0.4,P
14150,2,0.913,0,0,0,0,1,0,0,0,8,1,-1.4,P
14152,2,0.751,0,1,0,0,1,0,0,0,8,1,-1.7,P
14157,2,1.186,0,1,0,0,0,1,0,0,8,0,-2.5,N
14159,2,1.189,0,1,0,0,0,0,1,1,10,1,-0.1,N
14161,1,1.999,0,0,1,0,0,0,0,0,6,1,-3.1,N
14164,2,1.798,0,0,1,0,0,0,0,0,8,0,2.6,P
14165,2,1.121,0,1,0,0,0,0,0,0,9,0,-0.1,P
14168,1,0.913,0,1,0,0,1,0,0,0,11,1,-0.8,N
14169,1,1.186,0,0,0,0,0,0,0,0,10,0,-2.4,N
14182,2,1.121,0,0,1,0,0,0,0,0,3,0,-0.5,N
14184,1,1.121,0,0,0,0,0,0,0,0,9,0,0.2,N
14186,1,1.317,0,0,1,0,0,0,1,0,10,1,2.2,N
14191,2,2.369,0,0,1,0,1,0,0,0,6,0,0.7,P
14192,1,1.2,0,1,0,0,0,0,1,0,10,1,1.2,P
14193,1,1.185,0,1,0,0,0,0,0,0,6,0,1.2,N
14195,2,1.502,0,0,0,0,0,0,0,0,8,1,-2.4,P
14196,2,1.185,0,1,0,0,0,0,1,0,11,0,1.3,P
14197,2,0.764,0,0,0,0,1,0,0,0,8,0,-2.6,P
14199,2,1.777,0,1,0,0,1,0,0,0,11,0,0.8,P
14202,1,1.186,0,0,0,1,1,0,0,0,4,0,-2.1,N
14203,2,1.121,0,0,0,1,1,0,0,0,4,0,0.2,N
14204,2,1.127,0,1,0,1,0,1,0,0,10,1,-2.5,P
14210,1,2.675,0,0,1,1,0,0,0,0,6,0,-2.9,P
14220,2,1.784,0,1,0,1,0,0,1,1,7,1,-0.5,N
14225,2,0.376,0,1,0,0,1,0,0,0,7,1,-2.4,N
14227,1,0.913,0,0,1,0,0,0,1,0,9,1,-0.8,N
14228,2,1.189,0,0,0,1,0,0,1,1,3,1,-0.1,N
14232,1,1.189,0,0,0,0,0,0,0,0,10,1,0.1,N
14234,2,0.81,0,0,1,0,0,0,0,0,9,0,-1.4,P
14236,2,0.659,0,0,1,1,0,0,0,0,12,1,2.7,P
14237,2,0.395,0,0,1,1,1,0,0,0,10,0,-2.4,N
14240,2,0.751,0,1,0,1,0,0,0,0,7,1,-2.4,N
14241,2,0.751,0,0,1,1,1,0,0,0,6,1,-1.7,N
14242,2,0.595,0,0,0,1,0,0,1,1,4,1,-0.4,P
14243,1,1.581,0,0,0,1,0,0,0,0,8,0,-2.2,P
14244,2,0.913,0,0,0,1,0,0,0,0,10,1,-0.8,P
14246,1,1.798,0,0,1,1,0,0,0,0,8,0,1.5,P
14247,2,0.81,0,1,0,1,0,0,1,0,10,0,-1.2,N
14252,2,0.81,0,1,0,1,0,0,0,0,7,0,-1,N
14253,2,0.595,0,0,0,1,1,0,0,0,4,1,-0.3,N
14260,2,1.999,0,1,0,0,0,0,0,0,7,1,-3.1,P
14263,2,3.362,0,1,0,0,0,0,0,0,7,0,-0.5,P
14274,2,0.791,0,1,0,0,0,0,0,0,7,0,-2.3,N
14280,1,0.56,0,0,0,0,0,0,0,0,10,0,0.2,P
14283,2,0.913,0,1,0,1,0,0,0,0,4,1,-1.5,N
14285,2,0.395,0,0,0,1,1,0,0,0,7,0,-2.5,N
14287,1,0.456,0,1,0,0,1,0,0,0,9,1,-1.3,N
14288,1,0.81,0,0,0,0,0,0,0,0,10,0,-0.7,N
14291,2,0.791,0,1,0,0,1,0,0,0,11,0,-2.4,P
14292,2,0.81,0,0,0,0,1,0,0,0,9,0,-0.9,P
14294,2,0.751,0,0,0,0,0,0,0,0,10,1,-2,N
14302,1,0.913,0,1,0,0,0,0,1,0,11,1,-1.2,P
14304,2,0.592,0,0,0,0,1,0,0,0,4,0,0.8,P
14306,2,0.791,0,0,0,0,0,0,0,0,2,0,-1.9,N
14307,2,1.185,0,0,1,0,0,0,0,0,10,0,1.1,P
14310,2,0.659,0,0,1,0,0,1,0,0,5,1,1.9,P
14312,2,0.791,0,1,0,1,0,0,0,0,2,0,-1.6,P
14314,1,1.798,0,0,1,0,0,0,0,0,9,0,1.6,P
14315,2,1.502,0,1,0,0,1,0,0,0,10,1,-2.1,P
14316,2,0.405,0,0,0,1,0,0,0,0,11,0,-0.6,P
14317,2,0.376,0,0,1,1,1,0,0,0,6,1,-2.4,N
14318,0,0.56,0,0,0,1,1,0,0,0,1,0,0,P
14323,2,1.798,0,0,1,0,0,0,1,0,9,0,1.7,N
14324,2,2.024,0,0,1,0,0,0,0,0,3,0,-1.2,P
14344,2,0.81,0,0,0,1,0,0,0,0,5,0,-0.7,P
14360,1,0.659,0,0,0,0,0,0,1,0,8,1,1.8,N
14367,1,0.764,0,1,0,0,0,0,0,0,9,0,-3.1,P
14372,2,0.899,0,0,1,0,0,0,1,0,3,0,1.9,P
14373,2,0.751,0,1,0,0,0,0,0,0,4,1,-2.3,P
14375,1,1.121,0,0,0,0,0,1,0,0,10,0,-0.5,N
14376,1,1.127,0,1,0,0,0,0,0,0,7,1,-1.8,P
14377,1,1.499,0,0,0,0,0,0,0,0,10,1,-3,P
14380,2,1.214,0,1,0,0,0,0,1,1,8,0,-0.9,P
14382,2,1.502,0,0,0,0,0,1,0,0,8,1,-2.1,N
14385,2,0.791,0,0,0,0,0,0,0,0,11,0,-1.9,N
14387,2,0.751,0,1,0,0,0,0,0,0,8,1,-1.9,N
14389,2,1.2,0,0,0,0,0,0,1,0,5,1,1,N
14392,2,1.185,0,1,0,0,0,0,0,0,9,0,0.5,N
14393,1,0.81,0,0,0,0,0,0,0,0,11,0,-1.1,N
14394,2,2.4,0,1,0,0,0,0,1,0,10,1,0.7,P
14396,2,0.791,0,0,1,0,0,0,1,1,2,0,-1.7,P
14401,2,3,0,1,0,0,0,0,1,0,9,1,0.7,N
14404,2,1.189,0,1,0,0,0,0,1,0,8,1,0.1,N
14406,2,1.127,0,0,0,0,0,0,0,0,12,1,-2.5,N
14407,2,0.751,0,1,0,0,0,0,0,0,5,1,-1.9,N
14408,2,1.185,0,1,0,0,1,0,0,0,3,0,0.5,P
14413,2,0.751,0,1,0,1,0,0,0,0,10,1,-1.9,N
14417,1,0.899,0,0,1,1,0,0,1,0,10,0,1.6,P
14425,2,0.899,0,0,1,0,1,0,0,0,1,0,2.2,P
14430,2,1.911,0,0,0,1,0,0,0,0,8,0,-3.1,P
14434,1,1,0,1,0,0,0,1,0,0,8,1,-2.8,P
14435,2,1.214,0,1,0,0,0,0,1,0,9,0,-1.1,P
14438,2,0.81,0,0,1,0,0,0,1,0,10,0,-1.3,N
14442,2,1.825,0,1,0,0,0,0,0,0,6,1,-1.3,P
14445,2,0.81,0,0,0,1,1,0,0,0,7,0,-1.1,N
14446,2,0.405,0,1,0,0,0,0,0,0,7,0,-1.1,N
14449,1,1.146,0,0,0,0,0,0,0,0,11,0,-2.6,N
14450,2,0.81,0,0,0,1,0,1,0,0,8,0,-1.3,N
14453,2,0.751,0,0,0,1,0,1,0,0,9,1,-2.3,N
14455,2,0.395,0,0,0,1,0,0,0,0,8,0,-1.8,N
14468,2,1.185,0,0,1,0,1,0,0,0,10,0,0.8,P
14469,2,1.121,0,0,1,0,0,0,1,0,4,0,-0.4,P
14471,2,1.681,0,0,1,0,0,0,1,0,11,0,0.1,P
14472,2,0.56,0,1,0,0,1,0,0,0,3,0,-0.4,N
14473,1,0.791,0,1,0,0,1,0,0,0,6,0,-2.3,N
14474,0,0.764,0,0,0,0,1,0,0,0,9,0,-2.8,N
14475,2,3,0,0,1,0,1,0,0,0,5,1,1.3,P
14477,2,0.791,0,1,0,0,0,0,0,0,11,0,-1.8,N
14478,2,1.146,0,0,1,1,0,0,0,0,11,0,-3.1,P
14483,2,0.395,0,0,0,1,0,0,0,0,9,0,-1.6,N
14486,1,0.659,0,0,1,1,0,0,1,0,9,1,2.5,P
14489,1,0.592,0,0,1,1,0,0,0,0,10,0,0.9,P
14497,2,1.317,0,0,1,0,0,0,1,0,9,1,2.8,P
14501,0,0.81,0,1,0,0,0,0,1,0,2,0,-1.5,P
14512,2,0.376,0,0,1,1,0,1,0,0,7,1,-2.4,N
14514,2,1.369,0,0,1,0,1,0,0,0,7,1,-1,P
14515,1,0.5,0,1,0,1,1,0,0,0,10,1,-2.6,P
14519,1,2.696,0,0,0,0,0,0,1,0,10,0,1.8,P
14525,2,0.405,0,0,0,0,0,0,0,0,8,0,-1.5,N
14527,1,2.634,0,0,1,0,0,0,1,0,6,1,3.7,N
14529,2,0.791,0,0,0,0,1,0,0,0,7,0,-2.4,P
14535,2,1.185,0,1,0,0,0,0,1,0,7,0,0.8,N
14536,2,0.913,0,1,0,0,0,0,0,0,8,1,-0.8,P
14543,1,0.592,0,1,0,0,0,0,0,0,8,0,0.8,P
14545,2,1.127,0,1,0,0,0,0,1,0,8,1,-2.2,N
14551,2,1.499,0,1,0,0,0,0,0,0,9,1,-3,N
14554,1,0.791,0,1,0,1,0,0,0,0,10,0,-2.1,N
14555,2,0.751,0,1,0,1,0,0,0,0,8,1,-2.3,N
14557,2,1.2,0,0,1,0,0,0,1,0,8,1,1.1,P
14558,1,1.317,0,0,1,1,0,0,1,0,8,1,1.7,P
14562,2,0.913,0,1,0,0,1,0,0,0,5,1,-0.9,N
14563,2,1.976,0,0,1,0,0,1,0,0,6,1,1.9,N
14569,2,1.127,0,0,0,0,0,0,0,0,4,1,-1.8,P
14579,2,0.395,0,0,0,1,0,0,0,0,9,0,-1.7,N
14587,2,0.56,0,0,1,1,1,0,0,0,0,0,-0.4,N
14595,1,0.395,0,0,0,1,0,0,0,0,7,0,-2.2,P
14601,1,1.185,0,0,0,0,0,0,1,0,10,0,0.9,P
14610,1,0.899,0,0,1,0,0,0,0,0,10,0,2.4,P
14611,2,0.376,0,1,0,0,0,0,0,0,7,1,-1.7,N
14617,1,2.801,0,0,1,0,0,0,0,0,9,0,-0.2,P
14622,1,0.81,0,1,0,0,0,0,0,0,8,0,-1.4,N
14630,2,0.791,0,1,0,0,0,0,1,0,8,0,-1.6,N
14633,1,1.681,0,1,0,0,0,0,0,0,10,0,-0.5,P
14634,2,1.121,0,1,0,0,0,0,0,0,11,0,-0.4,N
14636,1,1.798,0,0,0,0,0,0,0,0,10,0,1.7,P
14638,1,0.395,0,1,0,0,1,0,0,0,1,0,-1.7,P
14639,0,0.395,0,0,1,0,1,0,0,0,9,0,-1.7,P
14641,0,1,0,1,0,0,1,0,0,0,6,1,-2.8,P
14642,2,1.369,0,1,0,0,0,0,0,0,10,1,-1.3,N
14643,0,1.528,0,1,0,0,1,0,0,0,6,0,-2.9,N
14644,1,0.81,0,1,0,0,0,0,0,0,10,0,-0.7,P
14648,1,1.127,0,1,0,0,0,0,0,0,7,1,-2.1,N
14651,2,1.186,0,0,0,0,0,0,0,0,11,0,-2.1,N
14659,2,0.791,0,0,1,1,0,0,0,0,10,0,-1.6,P
14663,2,0.81,0,0,1,1,1,0,0,0,5,0,-1.4,P
14666,2,0.6,0,0,1,0,1,0,0,0,6,1,1.4,P
14668,2,1.127,0,0,1,0,0,0,0,0,6,1,-1.6,N
14669,2,0.56,0,0,1,0,0,0,0,0,8,0,0.2,P
14674,2,0.56,0,1,0,0,0,0,0,0,8,0,-0.5,N
14675,2,0.405,0,0,1,0,1,0,0,0,9,0,-0.6,P
14678,2,0.56,0,1,0,0,1,0,0,0,7,0,0.3,P
14680,2,1.186,0,0,1,0,0,0,0,0,9,0,-1.8,N
14683,2,1.777,0,0,0,0,0,0,0,0,6,0,1.1,N
14686,2,0.751,0,1,0,1,1,0,0,0,9,1,-1.9,N
14691,2,2.241,0,0,0,1,0,0,1,1,10,0,-0.1,P
14696,2,0.913,0,1,0,1,1,0,0,0,10,1,-1,N
14697,1,1.798,0,0,1,1,0,0,1,0,6,0,1.5,N
14701,2,0.751,0,1,0,1,0,0,0,0,8,1,-2,N
14702,2,1.581,0,0,0,1,0,1,0,0,9,0,-2.5,N
14703,1,0.405,0,1,0,0,1,0,0,0,9,0,-1.1,N
14705,1,1.317,0,0,1,1,0,0,1,1,10,1,4,P
14706,2,0.751,0,0,0,1,1,0,0,0,9,1,-2.1,P
14707,2,0.595,0,0,0,1,0,1,0,0,5,1,-0.1,P
14708,1,1.317,0,0,1,0,0,0,1,0,6,1,2,P
14709,2,0.751,0,1,0,0,1,0,0,0,9,1,-1.8,P
14710,1,1.528,0,0,1,0,0,0,0,0,10,0,-2.8,P
14717,0,1.146,0,1,0,0,0,0,0,0,6,0,-3.1,P
14728,1,1.121,0,1,0,1,0,0,0,0,11,0,-0.3,N
14729,2,0.395,0,0,0,1,1,0,0,0,7,0,-2.4,N
14731,2,0.659,0,0,1,1,0,0,0,0,9,1,2.2,P
14741,2,0.899,0,0,1,0,0,0,0,0,8,0,2.9,P
14742,2,2.499,0,1,0,0,0,0,0,0,10,1,-2.6,N
14748,1,1.911,0,0,1,0,0,0,0,0,8,0,-3,P
14752,2,0.81,0,0,0,1,1,0,0,0,6,0,-1.5,N
14754,2,1.499,0,1,0,0,1,0,0,0,7,1,-2.8,N
14758,1,0.899,0,0,1,1,0,0,1,1,6,0,2.6,P
14759,2,0.382,0,0,0,0,0,0,0,0,8,0,-2.7,N
14764,1,0.751,0,1,0,0,0,0,0,0,6,1,-2.3,N
14767,2,1.681,0,0,0,1,1,0,0,0,10,0,-0.5,P
14768,2,1.146,0,0,0,1,0,0,0,0,10,0,-2.8,N
14769,2,0.899,0,0,1,0,1,0,0,0,7,0,2.2,P
14770,2,0.6,0,0,1,1,0,0,1,0,8,1,1.3,P
14771,2,1.146,0,0,0,0,0,1,0,0,10,0,-2.6,N
14773,2,0.791,0,0,0,0,0,0,0,0,7,0,-2.4,N
14778,2,1.798,0,0,1,0,0,0,0,0,1,0,2.5,P
14779,2,1.185,0,0,1,0,0,0,1,0,4,0,1.4,N
14783,1,0.913,0,1,0,0,1,0,0,0,9,1,-0.8,P
14787,2,0.395,0,1,0,0,1,0,0,0,6,0,-1.8,P
14788,2,0.913,0,1,0,0,0,1,0,0,6,1,-1.3,N
14791,2,0.659,0,0,1,0,0,0,1,1,3,1,1.6,P
14795,2,1.2,0,0,0,0,1,0,0,0,8,1,0.6,P
14796,2,0.659,0,0,1,0,0,0,1,0,6,1,1.8,P
14797,1,0.6,0,0,1,1,1,0,0,0,6,1,1,P
14798,2,0.751,0,1,0,0,0,0,0,0,8,1,-2.3,P
14801,1,0.751,0,0,0,1,1,0,0,0,11,1,-2.3,N
14802,2,0.395,0,0,0,1,0,0,0,0,11,0,-2.1,P
14803,2,0.913,0,0,0,0,0,0,0,0,11,1,-1.2,N
14804,1,1.146,0,1,0,0,0,0,0,0,8,0,-2.8,N
14816,2,0.395,0,0,0,1,1,0,0,0,8,0,-2.4,N
14818,1,0.405,0,0,1,1,0,0,0,0,9,0,-1.5,P
14822,2,0.913,0,0,1,1,0,0,1,0,7,1,-0.9,N
14823,1,0.659,0,0,1,1,0,0,1,0,10,1,2.1,P
14827,1,0.81,0,0,1,1,0,0,0,0,10,0,-1.4,N
20002,2,2.728,1,0,0,0,0,0,0,0,8,0,-2.4,N
20006,2,1.384,1,0,0,0,0,0,1,0,6,1,3,N
20008,2,0.683,1,0,1,0,1,0,0,0,9,0,-2.6,P
20010,2,0.451,1,1,0,0,0,0,0,0,8,1,-1.1,N
20011,2,0.305,1,0,1,0,1,0,0,0,8,1,-2.8,P
20012,0,1.024,1,1,0,0,1,0,0,0,10,0,-3.2,P
20018,2,1.264,1,0,1,1,0,0,0,0,10,0,0.8,P
20020,2,0.683,1,0,1,1,1,0,0,0,6,0,-3,N
20022,2,1.114,1,0,0,0,1,0,0,0,4,0,0.1,P
20023,1,0.909,1,0,1,0,0,0,0,0,7,0,-1.6,N
20024,1,1.352,1,0,1,0,0,0,0,0,10,1,-0.7,P
20026,2,0.557,1,1,0,0,1,0,0,0,10,0,0.1,P
20027,2,0.815,1,0,0,0,1,0,0,0,6,1,-1.9,P
20031,2,1.114,1,1,0,0,0,0,0,0,10,0,0.1,N
20033,2,0.909,1,0,1,0,1,0,0,0,12,0,-2.5,P
20035,2,1.024,1,0,0,0,1,0,0,0,6,0,-2.7,P
20036,2,1.114,1,0,1,0,1,0,0,0,5,0,-0.3,P
20037,2,1.658,1,1,0,0,1,0,0,0,5,1,0.6,P
20038,1,0.821,1,0,1,0,1,0,0,0,5,0,2.4,N
20045,2,0.909,1,0,0,0,0,0,0,0,10,0,-1.6,P
20046,2,1.223,1,1,0,1,0,0,0,0,11,1,-2.3,N
20047,2,0.915,1,1,0,1,0,0,0,0,8,0,-1.4,N
20048,1,0.683,1,0,1,0,0,0,0,0,8,0,-2.9,P
20049,2,0.901,1,1,0,0,0,0,0,0,8,1,-1.1,N
20050,2,0.451,1,0,0,0,0,0,0,0,8,1,-0.8,P
20052,2,0.915,1,1,0,0,0,0,0,0,9,0,-1.3,N
20053,2,0.815,1,0,1,0,1,0,0,0,7,1,-1.8,P
20054,2,0.455,1,1,0,0,0,0,1,0,9,0,-2,P
20056,2,0.915,1,1,0,0,0,0,1,0,8,0,-0.8,N
20057,2,1.264,1,1,0,0,0,0,1,0,9,0,0.9,N
20058,2,1.264,1,0,1,0,0,0,0,0,10,0,0.9,N
20060,0,0.458,1,1,0,0,1,0,0,0,0,0,-0.7,N
20061,1,0.451,1,1,0,0,0,0,0,0,7,1,-0.7,P
20062,2,1.524,1,1,0,0,0,0,0,0,12,1,-3.1,P
20063,2,0.915,1,1,0,1,1,0,0,0,9,0,-1.5,N
20065,1,1.67,1,0,0,1,0,0,0,0,11,0,-0.5,N
20066,0,0.553,1,0,0,1,0,0,0,0,10,1,1,P
20067,0,0.632,1,1,0,0,0,0,0,0,1,0,0.9,P
20069,0,1.024,1,0,1,0,1,0,0,0,9,0,-3.2,P
20072,2,0.915,1,1,0,1,0,0,1,0,10,0,-1,N
20073,1,1.105,1,0,0,1,1,0,0,0,6,1,0.6,P
20074,1,0.451,1,0,1,1,0,1,0,0,8,1,-1.3,N
20078,2,0.914,1,0,1,0,0,0,0,0,8,1,-2.7,N
20079,2,2.768,1,0,1,0,0,0,0,0,10,1,1.5,P
20084,2,0.632,1,1,0,0,0,0,1,0,6,0,0.9,P
20086,2,2.694,1,1,0,0,1,0,0,0,11,1,-0.3,P
20088,2,1.223,1,0,0,1,0,0,0,0,11,1,-2.5,N
20092,2,0.821,1,0,0,1,0,0,1,0,7,0,1.6,N
20094,0,1.024,1,1,0,0,1,0,0,0,8,0,-2.8,P
20097,2,1.365,1,0,0,0,0,0,0,0,9,0,-3.2,P
20099,2,0.821,1,0,1,0,0,0,1,0,9,0,1.8,P
20100,0,0.455,1,1,0,0,1,0,0,0,7,0,-2.2,P
20101,2,1.105,1,0,1,0,0,0,1,0,4,1,1.3,N
20102,2,0.61,1,1,0,0,1,0,0,0,10,1,-2.7,N
20103,2,1.219,1,1,0,0,0,0,0,0,6,1,-2.6,N
20106,2,0.901,1,0,0,1,0,0,1,0,12,1,-0.7,N
20111,2,0.914,1,0,0,0,0,0,0,0,8,1,-2.7,N
20113,2,0.901,1,1,0,0,0,0,0,0,10,1,-1.2,N
20115,2,0.539,1,0,0,1,0,0,1,0,8,1,0,P
20119,1,1.802,1,1,0,0,0,0,1,0,10,1,-1.2,P
20121,1,0.815,1,0,0,1,1,0,0,0,11,1,-2.2,N
